workflow_bandwidth_m,workflow_step,analysis_step,sample_definition,margin,bandwidth_m,formula,included_continuous_controls,included_categorical_controls,dropped_controls,n_obs,n_inside,n_outside,tau_hat,tau_se,tau_pvalue,tau_ci_low,tau_ci_high,tau_pct_approx,r_squared,status,focal_school_name,is_estimable,significant_10pct,significant_5pct,significant_1pct,quadrant,mean_inside_year,mean_outside_year,smd_year,mean_inside_floor_area_sqm,mean_outside_floor_area_sqm,smd_floor_area_sqm,mean_inside_remaining_lease,mean_outside_remaining_lease,smd_remaining_lease,mean_inside_num_nearby_malls,mean_outside_num_nearby_malls,smd_num_nearby_malls,mean_inside_num_nearby_mrt,mean_outside_num_nearby_mrt,smd_num_nearby_mrt,mean_inside_num_unique_mrt_lines,mean_outside_num_unique_mrt_lines,smd_num_unique_mrt_lines,tvd_flat_type,tvd_storey_range,tvd_flat_model,tvd_year_quarter,max_abs_smd_numeric,max_tvd_categorical,flat_type,tvd_quadrant
100,school_quadrant,03_school_quadrant_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(flat_type) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls),floor_area_sqm; remaining_lease,flat_type; storey_range; flat_model; year_quarter; num_nearby_malls,num_nearby_mrt:constant; num_unique_mrt_lines:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,208,55,153,-0.032996534698916,0.0189650973035972,0.0818843400607489,-0.0701674423772644,0.0041743729794323,-3.245808759273938,0.9925097628262436,ok,RULANG PRIMARY SCHOOL,True,True,False,False,NW,2020.418181818182,2022.0588235294117,-0.6064230309119474,60.43636363636364,84.37254901960785,-1.5133530224759648,868.2363636363636,1095.6797385620914,-1.683317328637356,1.9636363636363636,1.169934640522876,2.6629256255839273,0.0,0.0,0.0,0.0,0.0,0.0,0.6172311348781937,0.1649435531788473,0.3871657754010694,0.4658348187759951,2.6629256255839273,0.6172311348781937,,
100,school_quadrant,03_school_quadrant_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(flat_type) + C(storey_range) + C(flat_model) + C(year_quarter),floor_area_sqm; remaining_lease,flat_type; storey_range; flat_model; year_quarter,num_nearby_malls:constant; num_nearby_mrt:constant; num_unique_mrt_lines:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,306,60,246,-0.0211616048098985,0.0122617745721457,0.0843799617541614,-0.0451942413578532,0.002871031738056,-2.093926913915023,0.9848363453572349,ok,RULANG PRIMARY SCHOOL,True,True,False,False,SE,2021.9166666666667,2019.5040650406504,0.7648292812683426,107.18333333333334,98.03252032520324,0.3477861571749857,955.9166666666666,1033.3699186991869,-0.8864954170052195,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1715447154471544,0.1654471544715447,0.1077235772357723,0.5378048780487805,0.8864954170052195,0.5378048780487805,,
100,school_quadrant,03_school_quadrant_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(storey_range) + C(year_quarter),floor_area_sqm; remaining_lease,storey_range; year_quarter,flat_type:constant; flat_model:constant; num_nearby_malls:constant; num_nearby_mrt:constant; num_unique_mrt_lines:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,118,118,0,,,,,,,,insufficient_sample,RULANG PRIMARY SCHOOL,False,False,False,False,SW,2019.6949152542372,,,60.30508474576271,,,686.8135593220339,,,2.0,,,1.0,,,1.0,,,0.5,0.5,0.5,0.5,,0.5,,
100,school_quadrant,03_school_quadrant_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(flat_type) + C(storey_range) + C(flat_model) + C(year_quarter),floor_area_sqm; remaining_lease,flat_type; storey_range; flat_model; year_quarter,num_nearby_malls:constant; num_nearby_mrt:constant; num_unique_mrt_lines:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,19,0,19,,,,,,,,insufficient_sample,SOUTH VIEW PRIMARY SCHOOL,False,False,False,False,NE,,2019.5263157894735,,,117.3157894736842,,,891.1578947368421,,,4.0,,,3.0,,,2.0,,0.5,0.5,0.5,0.5,,0.5,,
100,school_quadrant,03_school_quadrant_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(flat_type) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt),floor_area_sqm; remaining_lease,flat_type; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt,num_unique_mrt_lines:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,304,126,178,-0.0152313920970781,0.0115862174222349,0.1886399972819238,-0.037939960961709,0.0074771767675527,-1.5115981143952073,0.9652789396082048,ok,SOUTH VIEW PRIMARY SCHOOL,True,False,False,False,NW,2020.1190476190477,2020.3483146067415,-0.0692538050434205,122.73809523809524,113.19101123595506,0.5343105489704143,886.0079365079365,901.61797752809,-0.3357545227645601,2.857142857142857,3.264044943820225,-0.5058435466194738,2.6746031746031744,2.657303370786517,0.0365607454600334,2.0,2.0,0.0,0.2423756019261637,0.1205635812377385,0.0634028892455858,0.3299447119671839,0.5343105489704143,0.3299447119671839,,
100,school_quadrant,03_school_quadrant_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(flat_type) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,flat_type; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,404,162,242,0.0167340371413698,0.0130475653453473,0.1996529417387923,-0.0088387210214438,0.0423067953041836,1.6874835419002698,0.9780434879035298,ok,SOUTH VIEW PRIMARY SCHOOL,True,False,False,False,SE,2020.462962962963,2019.5661157024792,0.2767404483648535,99.23456790123456,108.82644628099172,-0.4163360653306978,730.0925925925926,845.2603305785124,-1.1946912252070467,1.4753086419753083,2.0,-1.4812710288230606,5.919753086419753,5.900826446280992,0.0660998062221582,1.9197530864197532,1.900826446280992,0.066099806222159,0.1626364656667686,0.1312111009080705,0.3641465156616671,0.2847158453219059,1.4812710288230606,0.3641465156616671,,
100,school_quadrant,03_school_quadrant_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(flat_type) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,flat_type; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,1068,555,513,0.0158251481511841,0.0048933859456309,0.0012207487087225,0.0062342879352931,0.0254160083670752,1.595102895904854,0.971491869265268,ok,SOUTH VIEW PRIMARY SCHOOL,True,True,True,True,SW,2022.3063063063064,2021.1637426900584,0.5272408837471844,99.18378378378378,102.3157894736842,-0.2163306846450615,1082.4252252252252,1059.4230019493175,0.2511176539021225,2.091891891891892,2.142300194931774,-0.1571093197538435,1.8252252252252252,1.6218323586744638,0.282448896034539,1.0918918918918918,1.142300194931774,-0.1571093197538435,0.0605763658395237,0.0736947473789579,0.0828723460302407,0.2318002212739054,0.5272408837471844,0.2318002212739054,,
100,school_quadrant,03_school_quadrant_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(flat_type) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,flat_type; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,614,283,331,0.015758623748288,0.0107346296346082,0.1420994797985679,-0.0052808637229203,0.0367981112194965,1.5883445671469154,0.974494580988168,ok,ST. HILDA'S PRIMARY SCHOOL,True,False,False,False,NE,2020.374558303887,2020.7099697885196,-0.1264022784067387,104.0530035335689,98.06042296072508,0.2876024417596265,957.4204946996466,963.7794561933534,-0.0407838877879762,1.9081272084805656,1.3716012084592144,0.4706029706408421,1.8374558303886923,1.7764350453172206,0.0838271518280425,1.7173144876325088,1.7764350453172206,-0.0888486878468842,0.1862436347720261,0.0881363893544564,0.2470188848440852,0.2315074781420473,0.4706029706408421,0.2470188848440852,,
100,school_quadrant,03_school_quadrant_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(flat_type) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,flat_type; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,427,251,176,0.0028307964558836,0.009479197569332,0.76522046595176,-0.0157480893823467,0.0214096822941141,0.2834806943569523,0.977230687117984,ok,ST. HILDA'S PRIMARY SCHOOL,True,False,False,False,NW,2020.9521912350597,2020.3806818181815,0.1909798885802882,109.65338645418326,110.0965909090909,-0.0327751171881185,980.2629482071712,956.1079545454544,0.2319687402132464,0.0557768924302788,0.0,0.3430346467053304,0.5976095617529881,0.9318181818181818,-0.348202634365103,0.5976095617529881,0.9318181818181818,-0.348202634365103,0.0196260412893878,0.041968489677653,0.0196260412893878,0.4204998189061935,0.348202634365103,0.4204998189061935,,
100,school_quadrant,03_school_quadrant_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(flat_type) + C(storey_range) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,flat_type; storey_range; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_model:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,188,97,91,0.0960850902963912,0.0309126507656683,0.0018818141748767,0.0354974081290167,0.1566727724637656,10.085273189404775,0.9841177523601784,ok,ST. HILDA'S PRIMARY SCHOOL,True,True,True,True,SE,2020.020618556701,2021.098901098901,-0.3322101312713851,91.91752577319588,96.95604395604396,-0.2397389334741457,746.4226804123712,729.7142857142857,0.4166623761216797,3.1752577319587627,4.0,-1.6845838826773514,2.2061855670103094,2.318681318681319,-0.0785552996669901,1.381443298969072,1.6263736263736264,-0.2849366267390414,0.0940296816585476,0.1426305653109776,0.0,0.3911861334541747,1.6845838826773514,0.3911861334541747,,
100,school_quadrant,03_school_quadrant_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(flat_type) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,flat_type; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,134,45,89,0.2168048315799993,0.1045137535337114,0.0380408444229418,0.0119616387648291,0.4216480243951694,24.21016594615992,0.9716662623194784,ok,ST. JOSEPH'S INSTITUTION JUNIOR,True,True,True,False,NE,2021.6666666666667,2020.0674157303372,0.5167687762943798,77.86666666666666,71.02247191011236,0.6020099843043392,612.5111111111111,650.4943820224719,-0.948832813786782,3.0,3.056179775280899,-0.3430889175570298,2.0,2.056179775280899,-0.3430889175570298,1.0,1.0561797752808988,-0.3430889175570298,0.2756554307116104,0.181023720349563,0.0561797752808988,0.5088639200998751,0.948832813786782,0.5088639200998751,,
100,school_quadrant,03_school_quadrant_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(flat_type) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,flat_type; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,170,114,56,2.317303513624097,0.8562852291855197,0.006805219758001,0.6390153039268522,3.9955917233213416,914.827269957386,0.974133727267915,ok,ST. JOSEPH'S INSTITUTION JUNIOR,True,True,True,True,SE,2018.0438596491229,2019.7857142857144,-0.7359919777580797,88.80701754385964,72.41071428571429,1.1848004768384592,1017.6491228070176,965.9107142857144,0.7644016341980298,7.649122807017544,9.75,-1.128615265551491,4.201754385964913,4.482142857142857,-0.2429376846041019,1.868421052631579,1.9464285714285712,-0.2700366015032958,0.3599624060150376,0.3107769423558897,0.1666666666666666,0.4887218045112782,1.1848004768384592,0.4887218045112782,,
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(storey_range) + C(year_quarter) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,storey_range; year_quarter; num_nearby_mrt; num_unique_mrt_lines,quadrant:constant; flat_type:excluded_by_design; flat_model:constant; num_nearby_malls:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,89,17,72,,,,,,,,insufficient_sample,AI TONG SCHOOL,False,False,False,False,,2023.529411764706,2018.861111111111,2.0681148363994817,70.52941176470588,68.875,0.2837904407431552,629.7647058823529,679.6666666666666,-1.7540391090195326,1.0,1.0,0.0,2.0,0.4166666666666667,2.737598298590289,1.0,0.2083333333333333,2.737598298590289,,0.1584967320261438,0.0,0.9027777777777776,2.737598298590289,0.9027777777777776,3 ROOM,0.0
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,quadrant:constant; flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,20,11,9,,,,,,,,insufficient_sample,AI TONG SCHOOL,False,False,False,False,,2019.4545454545455,2019.111111111111,0.1019765812177742,99.45454545454544,85.33333333333333,2.4204738741330063,800.6363636363636,669.8888888888889,1.42635900010044,0.3636363636363636,1.0,-1.7837651700316892,0.7272727272727273,0.8888888888888888,-0.1566325722006125,0.3636363636363636,0.4444444444444444,-0.1566325722006125,,0.2323232323232323,0.6363636363636364,0.797979797979798,2.4204738741330063,0.797979797979798,4 ROOM,0.0
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(storey_range) + C(year_quarter),floor_area_sqm; remaining_lease,storey_range; year_quarter,quadrant:constant; flat_type:excluded_by_design; flat_model:constant; num_nearby_malls:constant; num_nearby_mrt:constant; num_unique_mrt_lines:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,2,2,0,,,,,,,,insufficient_sample,AI TONG SCHOOL,False,False,False,False,,2018.5,,,126.5,,,874.5,,,0.0,,,0.0,,,0.0,,,,0.5,0.5,0.5,,0.5,5 ROOM,0.5
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,quadrant:constant; flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,7,2,5,,,,,,,,insufficient_sample,ANGLO-CHINESE SCHOOL (JUNIOR),False,False,False,False,,2020.5,2022.6,-1.2900197453512416,63.0,73.8,-1.4582615991386223,723.0,720.8,0.1010920105379006,21.0,19.2,2.323790007724451,9.0,5.8,2.529822128134703,4.0,2.4,2.529822128134703,,0.5,0.8,0.7999999999999999,2.529822128134703,0.8,3 ROOM,0.0
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,quadrant:constant; flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,55,39,16,,,,,,,,insufficient_sample,ANGLO-CHINESE SCHOOL (JUNIOR),False,False,False,False,,2020.871794871795,2023.25,-0.9456983672177126,85.0,85.375,-0.0769974485899757,720.8717948717949,695.3125,0.8986705430706412,20.333333333333332,20.5625,-0.324767914128568,8.256410256410257,10.625,-1.8473663138539125,3.9743589743589745,4.8125,-1.5455795389521545,,0.4246794871794871,0.0625,0.7948717948717948,1.8473663138539125,0.7948717948717948,4 ROOM,0.0
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + remaining_lease + C(storey_range) + C(year_quarter),remaining_lease,storey_range; year_quarter,floor_area_sqm:constant; quadrant:constant; flat_type:excluded_by_design; flat_model:constant; num_nearby_malls:constant; num_nearby_mrt:constant; num_unique_mrt_lines:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,10,0,10,,,,,,,,insufficient_sample,CATHOLIC HIGH SCHOOL,False,False,False,False,,,2023.3,,,44.0,,,655.8,,,0.0,,,1.0,,,1.0,,,0.5,0.5,0.5,,0.5,2 ROOM,0.5
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,189,63,126,0.0879716797647205,0.057643641988625,0.126977542139451,-0.0250077824707054,0.2009511420001465,9.195719710556194,0.9709561261591017,ok,CATHOLIC HIGH SCHOOL,True,False,False,False,,2020.047619047619,2021.126984126984,-0.3299882719711592,68.4920634920635,71.46031746031746,-0.6261301815515751,791.8571428571429,755.6507936507936,0.2772471824419971,1.746031746031746,1.2936507936507935,0.8088531082333527,1.0476190476190477,0.8888888888888888,0.5882153349226402,1.0476190476190477,0.8888888888888888,0.5882153349226402,,0.1666666666666666,0.0476190476190476,0.4999999999999999,0.8088531082333527,0.6190476190476191,3 ROOM,0.6190476190476191
